0x000000000000cef0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_2>(void *),184,
0x000000000000cfb0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_2>(void *),4,
0x000000000000cfc0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_2>(void const*, void *),4,
0x000000000000cfd0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_2>(void *, void *),4,
0x000000000000cfe0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_3>(void *),188,
0x000000000000d0a0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_3>(void *),4,
0x000000000000d0b0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_3>(void const*, void *),4,
0x000000000000d0c0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_3>(void *, void *),4,
0x000000000000d0d0,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::call_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_4>(void *),164,
0x000000000000d180,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::destroy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_4>(void *),4,
0x000000000000d190,gfl::engine::ObjectHandle<sandbox::ariizumi::AriizumiBattleProc> gamesys::GameProcManager::RegisterCallProc<sandbox::ariizumi::AriizumiBattleProc>(gfl::mem::MemoryResource *),524,
0x000000000000d3a0,sandbox::ariizumi::AriizumiBattleProc * gfl::engine::ObjectFactory::Create<sandbox::ariizumi::AriizumiBattleProc>(gfl::mem::MemoryResource *),604,
0x000000000000d600,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::copy_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_4>(void const*, void *),4,
0x000000000000d610,void fixed_size_function<void ()(void), 128ul, (construct_type)3>::move_impl<main::LauncherEvent::CreateLauncherData(gfl::mem::MemoryResource *)::$_4>(void *, void *),4,
